dataset,image_id,image_path,age,gender,race
utkface,utkface_004125,data/raw/utkface/utkface_004125.jpg,0,1,2
utkface,utkface_004483,data/raw/utkface/utkface_004483.jpg,0,0,3
utkface,utkface_009391,data/raw/utkface/utkface_009391.jpg,8,1,0
utkface,utkface_006248,data/raw/utkface/utkface_006248.jpg,5,1,4
utkface,utkface_004524,data/raw/utkface/utkface_004524.jpg,0,0,4
utkface,utkface_002986,data/raw/utkface/utkface_002986.jpg,3,0,4
utkface,utkface_005263,data/raw/utkface/utkface_005263.jpg,4,0,1
utkface,utkface_007822,data/raw/utkface/utkface_007822.jpg,1,1,0
utkface,utkface_004644,data/raw/utkface/utkface_004644.jpg,4,0,3
utkface,utkface_005322,data/raw/utkface/utkface_005322.jpg,4,1,4
utkface,utkface_004070,data/raw/utkface/utkface_004070.jpg,0,1,0
utkface,utkface_002650,data/raw/utkface/utkface_002650.jpg,3,1,4
utkface,utkface_001196,data/raw/utkface/utkface_001196.jpg,2,1,1
utkface,utkface_009223,data/raw/utkface/utkface_009223.jpg,1,0,0
utkface,utkface_002576,data/raw/utkface/utkface_002576.jpg,3,0,2
utkface,utkface_006855,data/raw/utkface/utkface_006855.jpg,6,1,0
utkface,utkface_001194,data/raw/utkface/utkface_001194.jpg,2,1,0
utkface,utkface_009126,data/raw/utkface/utkface_009126.jpg,8,1,0
utkface,utkface_006817,data/raw/utkface/utkface_006817.jpg,1,0,3
utkface,utkface_006035,data/raw/utkface/utkface_006035.jpg,5,0,0
utkface,utkface_007374,data/raw/utkface/utkface_007374.jpg,6,0,0
utkface,utkface_007562,data/raw/utkface/utkface_007562.jpg,6,0,1
utkface,utkface_008302,data/raw/utkface/utkface_008302.jpg,7,0,0
utkface,utkface_006573,data/raw/utkface/utkface_006573.jpg,5,0,1
utkface,utkface_005332,data/raw/utkface/utkface_005332.jpg,4,0,0
utkface,utkface_007781,data/raw/utkface/utkface_007781.jpg,6,1,4
utkface,utkface_001990,data/raw/utkface/utkface_001990.jpg,0,0,0
utkface,utkface_001338,data/raw/utkface/utkface_001338.jpg,0,1,0
utkface,utkface_008060,data/raw/utkface/utkface_008060.jpg,7,0,0
utkface,utkface_001174,data/raw/utkface/utkface_001174.jpg,2,0,3
utkface,utkface_006676,data/raw/utkface/utkface_006676.jpg,1,1,3
utkface,utkface_004260,data/raw/utkface/utkface_004260.jpg,0,1,4
utkface,utkface_004633,data/raw/utkface/utkface_004633.jpg,4,0,2
utkface,utkface_001467,data/raw/utkface/utkface_001467.jpg,0,1,2
utkface,utkface_008916,data/raw/utkface/utkface_008916.jpg,8,0,0
utkface,utkface_007129,data/raw/utkface/utkface_007129.jpg,6,0,0
utkface,utkface_009460,data/raw/utkface/utkface_009460.jpg,8,0,0
utkface,utkface_006405,data/raw/utkface/utkface_006405.jpg,5,0,0
utkface,utkface_003986,data/raw/utkface/utkface_003986.jpg,3,0,0
utkface,utkface_003111,data/raw/utkface/utkface_003111.jpg,3,0,3
utkface,utkface_000857,data/raw/utkface/utkface_000857.jpg,2,0,0
utkface,utkface_007876,data/raw/utkface/utkface_007876.jpg,1,0,0
utkface,utkface_004759,data/raw/utkface/utkface_004759.jpg,4,0,3
utkface,utkface_001249,data/raw/utkface/utkface_001249.jpg,0,1,0
utkface,utkface_005050,data/raw/utkface/utkface_005050.jpg,4,1,0
utkface,utkface_001673,data/raw/utkface/utkface_001673.jpg,0,1,2
utkface,utkface_006183,data/raw/utkface/utkface_006183.jpg,5,0,3
utkface,utkface_007863,data/raw/utkface/utkface_007863.jpg,1,1,3
utkface,utkface_001479,data/raw/utkface/utkface_001479.jpg,0,1,2
utkface,utkface_002180,data/raw/utkface/utkface_002180.jpg,0,0,2
utkface,utkface_003215,data/raw/utkface/utkface_003215.jpg,3,1,4
utkface,utkface_008323,data/raw/utkface/utkface_008323.jpg,7,1,4
utkface,utkface_003510,data/raw/utkface/utkface_003510.jpg,3,0,2
utkface,utkface_005495,data/raw/utkface/utkface_005495.jpg,4,1,0
utkface,utkface_005189,data/raw/utkface/utkface_005189.jpg,4,1,0
utkface,utkface_007525,data/raw/utkface/utkface_007525.jpg,6,0,0
utkface,utkface_003485,data/raw/utkface/utkface_003485.jpg,3,0,2
utkface,utkface_008175,data/raw/utkface/utkface_008175.jpg,7,0,0
utkface,utkface_002187,data/raw/utkface/utkface_002187.jpg,0,0,2
utkface,utkface_003183,data/raw/utkface/utkface_003183.jpg,3,1,0
utkface,utkface_000313,data/raw/utkface/utkface_000313.jpg,2,0,3
utkface,utkface_000051,data/raw/utkface/utkface_000051.jpg,2,1,0
utkface,utkface_006413,data/raw/utkface/utkface_006413.jpg,5,0,0
utkface,utkface_005662,data/raw/utkface/utkface_005662.jpg,1,1,2
utkface,utkface_006772,data/raw/utkface/utkface_006772.jpg,1,0,2
utkface,utkface_002479,data/raw/utkface/utkface_002479.jpg,0,0,4
utkface,utkface_008461,data/raw/utkface/utkface_008461.jpg,7,1,0
utkface,utkface_000984,data/raw/utkface/utkface_000984.jpg,2,0,2
utkface,utkface_006305,data/raw/utkface/utkface_006305.jpg,5,1,0
utkface,utkface_004047,data/raw/utkface/utkface_004047.jpg,0,1,0
utkface,utkface_007736,data/raw/utkface/utkface_007736.jpg,6,0,0
utkface,utkface_008044,data/raw/utkface/utkface_008044.jpg,7,0,0
utkface,utkface_005154,data/raw/utkface/utkface_005154.jpg,4,0,3
utkface,utkface_006226,data/raw/utkface/utkface_006226.jpg,5,1,0
utkface,utkface_002400,data/raw/utkface/utkface_002400.jpg,0,0,3
utkface,utkface_008803,data/raw/utkface/utkface_008803.jpg,8,0,0
utkface,utkface_009709,data/raw/utkface/utkface_009709.jpg,1,0,0
utkface,utkface_006653,data/raw/utkface/utkface_006653.jpg,1,1,2
utkface,utkface_008138,data/raw/utkface/utkface_008138.jpg,7,1,0
utkface,utkface_004098,data/raw/utkface/utkface_004098.jpg,0,1,0
utkface,utkface_003894,data/raw/utkface/utkface_003894.jpg,3,1,0
utkface,utkface_007043,data/raw/utkface/utkface_007043.jpg,6,1,0
utkface,utkface_008152,data/raw/utkface/utkface_008152.jpg,7,1,0
utkface,utkface_005605,data/raw/utkface/utkface_005605.jpg,1,1,0
utkface,utkface_008737,data/raw/utkface/utkface_008737.jpg,1,0,2
utkface,utkface_003610,data/raw/utkface/utkface_003610.jpg,3,0,4
utkface,utkface_008162,data/raw/utkface/utkface_008162.jpg,7,1,3
utkface,utkface_009041,data/raw/utkface/utkface_009041.jpg,8,0,0
utkface,utkface_000216,data/raw/utkface/utkface_000216.jpg,2,1,0
utkface,utkface_002760,data/raw/utkface/utkface_002760.jpg,3,1,0
utkface,utkface_003248,data/raw/utkface/utkface_003248.jpg,3,0,0
utkface,utkface_004752,data/raw/utkface/utkface_004752.jpg,4,0,3
utkface,utkface_002568,data/raw/utkface/utkface_002568.jpg,3,0,0
utkface,utkface_008588,data/raw/utkface/utkface_008588.jpg,7,1,1
utkface,utkface_007095,data/raw/utkface/utkface_007095.jpg,6,1,3
utkface,utkface_003873,data/raw/utkface/utkface_003873.jpg,3,0,3
utkface,utkface_000687,data/raw/utkface/utkface_000687.jpg,2,1,0
utkface,utkface_002544,data/raw/utkface/utkface_002544.jpg,3,0,0
utkface,utkface_003435,data/raw/utkface/utkface_003435.jpg,3,0,0
utkface,utkface_004799,data/raw/utkface/utkface_004799.jpg,4,1,2
utkface,utkface_004564,data/raw/utkface/utkface_004564.jpg,0,0,4
utkface,utkface_005969,data/raw/utkface/utkface_005969.jpg,5,0,0
utkface,utkface_000256,data/raw/utkface/utkface_000256.jpg,2,0,0
utkface,utkface_008943,data/raw/utkface/utkface_008943.jpg,8,0,0
utkface,utkface_004732,data/raw/utkface/utkface_004732.jpg,4,0,1
utkface,utkface_000288,data/raw/utkface/utkface_000288.jpg,2,0,0
utkface,utkface_004943,data/raw/utkface/utkface_004943.jpg,4,0,0
utkface,utkface_002250,data/raw/utkface/utkface_002250.jpg,0,0,2
utkface,utkface_004681,data/raw/utkface/utkface_004681.jpg,4,1,0
utkface,utkface_006193,data/raw/utkface/utkface_006193.jpg,5,1,2
utkface,utkface_005772,data/raw/utkface/utkface_005772.jpg,1,0,0
utkface,utkface_000922,data/raw/utkface/utkface_000922.jpg,2,1,0
utkface,utkface_000595,data/raw/utkface/utkface_000595.jpg,2,1,3
utkface,utkface_000755,data/raw/utkface/utkface_000755.jpg,2,1,0
utkface,utkface_001918,data/raw/utkface/utkface_001918.jpg,0,1,4
utkface,utkface_002174,data/raw/utkface/utkface_002174.jpg,0,0,2
utkface,utkface_004886,data/raw/utkface/utkface_004886.jpg,4,0,3
utkface,utkface_000420,data/raw/utkface/utkface_000420.jpg,2,1,0
utkface,utkface_001349,data/raw/utkface/utkface_001349.jpg,0,1,0
utkface,utkface_004005,data/raw/utkface/utkface_004005.jpg,3,0,2
utkface,utkface_001045,data/raw/utkface/utkface_001045.jpg,2,0,0
utkface,utkface_004145,data/raw/utkface/utkface_004145.jpg,0,1,2
utkface,utkface_001333,data/raw/utkface/utkface_001333.jpg,0,1,0
utkface,utkface_009804,data/raw/utkface/utkface_009804.jpg,1,0,1
utkface,utkface_002517,data/raw/utkface/utkface_002517.jpg,3,1,0
utkface,utkface_006260,data/raw/utkface/utkface_006260.jpg,5,0,0
utkface,utkface_002043,data/raw/utkface/utkface_002043.jpg,0,0,0
utkface,utkface_005082,data/raw/utkface/utkface_005082.jpg,4,1,2
utkface,utkface_001416,data/raw/utkface/utkface_001416.jpg,0,1,2
utkface,utkface_006600,data/raw/utkface/utkface_006600.jpg,1,1,0
utkface,utkface_004476,data/raw/utkface/utkface_004476.jpg,0,0,3
utkface,utkface_004507,data/raw/utkface/utkface_004507.jpg,0,0,4
utkface,utkface_005812,data/raw/utkface/utkface_005812.jpg,1,0,2
utkface,utkface_005355,data/raw/utkface/utkface_005355.jpg,4,0,0
utkface,utkface_002919,data/raw/utkface/utkface_002919.jpg,3,0,0
utkface,utkface_009550,data/raw/utkface/utkface_009550.jpg,8,0,2
utkface,utkface_009776,data/raw/utkface/utkface_009776.jpg,1,0,0
utkface,utkface_000782,data/raw/utkface/utkface_000782.jpg,2,1,0
utkface,utkface_004447,data/raw/utkface/utkface_004447.jpg,0,0,2
utkface,utkface_004118,data/raw/utkface/utkface_004118.jpg,0,1,2
utkface,utkface_001620,data/raw/utkface/utkface_001620.jpg,0,1,2
utkface,utkface_001633,data/raw/utkface/utkface_001633.jpg,0,1,2
utkface,utkface_008938,data/raw/utkface/utkface_008938.jpg,8,0,0
utkface,utkface_009367,data/raw/utkface/utkface_009367.jpg,8,0,3
utkface,utkface_003061,data/raw/utkface/utkface_003061.jpg,3,0,0
utkface,utkface_004026,data/raw/utkface/utkface_004026.jpg,3,0,3
utkface,utkface_007691,data/raw/utkface/utkface_007691.jpg,6,1,0
utkface,utkface_009877,data/raw/utkface/utkface_009877.jpg,8,1,0
utkface,utkface_001713,data/raw/utkface/utkface_001713.jpg,0,1,2
utkface,utkface_000425,data/raw/utkface/utkface_000425.jpg,2,1,0
utkface,utkface_003744,data/raw/utkface/utkface_003744.jpg,3,0,4
utkface,utkface_001418,data/raw/utkface/utkface_001418.jpg,0,1,2
utkface,utkface_006932,data/raw/utkface/utkface_006932.jpg,6,0,0
utkface,utkface_006802,data/raw/utkface/utkface_006802.jpg,1,0,3
utkface,utkface_006471,data/raw/utkface/utkface_006471.jpg,5,0,0
utkface,utkface_004885,data/raw/utkface/utkface_004885.jpg,4,0,3
utkface,utkface_005466,data/raw/utkface/utkface_005466.jpg,4,1,0
utkface,utkface_009826,data/raw/utkface/utkface_009826.jpg,1,0,3
utkface,utkface_009663,data/raw/utkface/utkface_009663.jpg,1,1,1
utkface,utkface_009451,data/raw/utkface/utkface_009451.jpg,8,1,1
utkface,utkface_002961,data/raw/utkface/utkface_002961.jpg,3,0,3
utkface,utkface_004543,data/raw/utkface/utkface_004543.jpg,0,0,4
utkface,utkface_001653,data/raw/utkface/utkface_001653.jpg,0,1,2
utkface,utkface_006498,data/raw/utkface/utkface_006498.jpg,5,1,0
utkface,utkface_007604,data/raw/utkface/utkface_007604.jpg,6,1,0
utkface,utkface_004832,data/raw/utkface/utkface_004832.jpg,4,0,0
utkface,utkface_007445,data/raw/utkface/utkface_007445.jpg,6,0,3
utkface,utkface_000334,data/raw/utkface/utkface_000334.jpg,2,1,0
utkface,utkface_001809,data/raw/utkface/utkface_001809.jpg,0,1,3
utkface,utkface_007667,data/raw/utkface/utkface_007667.jpg,6,1,0
utkface,utkface_005177,data/raw/utkface/utkface_005177.jpg,4,1,0
utkface,utkface_001055,data/raw/utkface/utkface_001055.jpg,2,0,0
utkface,utkface_002195,data/raw/utkface/utkface_002195.jpg,0,0,2
utkface,utkface_003977,data/raw/utkface/utkface_003977.jpg,3,0,0
utkface,utkface_004017,data/raw/utkface/utkface_004017.jpg,3,0,3
utkface,utkface_008590,data/raw/utkface/utkface_008590.jpg,7,0,0
utkface,utkface_001745,data/raw/utkface/utkface_001745.jpg,0,1,3
utkface,utkface_002965,data/raw/utkface/utkface_002965.jpg,3,0,3
utkface,utkface_004890,data/raw/utkface/utkface_004890.jpg,4,0,3
utkface,utkface_005867,data/raw/utkface/utkface_005867.jpg,1,0,3
utkface,utkface_007077,data/raw/utkface/utkface_007077.jpg,6,1,0
utkface,utkface_003658,data/raw/utkface/utkface_003658.jpg,3,1,4
utkface,utkface_002258,data/raw/utkface/utkface_002258.jpg,0,0,2
utkface,utkface_000945,data/raw/utkface/utkface_000945.jpg,2,1,4
utkface,utkface_002796,data/raw/utkface/utkface_002796.jpg,3,1,4
utkface,utkface_000017,data/raw/utkface/utkface_000017.jpg,2,1,0
utkface,utkface_000498,data/raw/utkface/utkface_000498.jpg,2,0,0
utkface,utkface_007907,data/raw/utkface/utkface_007907.jpg,1,0,0
utkface,utkface_007176,data/raw/utkface/utkface_007176.jpg,6,1,0
utkface,utkface_003393,data/raw/utkface/utkface_003393.jpg,3,1,3
utkface,utkface_009926,data/raw/utkface/utkface_009926.jpg,8,0,0
utkface,utkface_003443,data/raw/utkface/utkface_003443.jpg,3,0,0
utkface,utkface_000433,data/raw/utkface/utkface_000433.jpg,2,1,0
utkface,utkface_006666,data/raw/utkface/utkface_006666.jpg,1,1,2
utkface,utkface_000753,data/raw/utkface/utkface_000753.jpg,2,1,0
utkface,utkface_002083,data/raw/utkface/utkface_002083.jpg,0,0,0
utkface,utkface_002299,data/raw/utkface/utkface_002299.jpg,0,0,2
utkface,utkface_007177,data/raw/utkface/utkface_007177.jpg,6,1,0
utkface,utkface_001124,data/raw/utkface/utkface_001124.jpg,2,0,0
utkface,utkface_003853,data/raw/utkface/utkface_003853.jpg,3,0,3
utkface,utkface_009114,data/raw/utkface/utkface_009114.jpg,8,0,0
utkface,utkface_004088,data/raw/utkface/utkface_004088.jpg,0,1,0
utkface,utkface_007190,data/raw/utkface/utkface_007190.jpg,6,1,0
utkface,utkface_007151,data/raw/utkface/utkface_007151.jpg,6,0,3
utkface,utkface_006590,data/raw/utkface/utkface_006590.jpg,1,1,0
utkface,utkface_005196,data/raw/utkface/utkface_005196.jpg,4,1,0
utkface,utkface_004640,data/raw/utkface/utkface_004640.jpg,4,0,2
utkface,utkface_001207,data/raw/utkface/utkface_001207.jpg,2,0,0
utkface,utkface_007053,data/raw/utkface/utkface_007053.jpg,6,1,0
utkface,utkface_006899,data/raw/utkface/utkface_006899.jpg,6,1,1
utkface,utkface_000788,data/raw/utkface/utkface_000788.jpg,2,1,0
utkface,utkface_006081,data/raw/utkface/utkface_006081.jpg,5,1,2
utkface,utkface_000671,data/raw/utkface/utkface_000671.jpg,2,0,4
utkface,utkface_002265,data/raw/utkface/utkface_002265.jpg,0,0,2
utkface,utkface_006297,data/raw/utkface/utkface_006297.jpg,5,1,0
utkface,utkface_003266,data/raw/utkface/utkface_003266.jpg,3,0,2
utkface,utkface_002811,data/raw/utkface/utkface_002811.jpg,3,0,0
utkface,utkface_000637,data/raw/utkface/utkface_000637.jpg,2,0,0
utkface,utkface_003144,data/raw/utkface/utkface_003144.jpg,3,0,4
utkface,utkface_001530,data/raw/utkface/utkface_001530.jpg,0,1,2
utkface,utkface_009357,data/raw/utkface/utkface_009357.jpg,8,0,0
utkface,utkface_004359,data/raw/utkface/utkface_004359.jpg,0,0,2
utkface,utkface_002753,data/raw/utkface/utkface_002753.jpg,3,0,4
utkface,utkface_007225,data/raw/utkface/utkface_007225.jpg,6,0,0
utkface,utkface_009419,data/raw/utkface/utkface_009419.jpg,8,0,0
utkface,utkface_008499,data/raw/utkface/utkface_008499.jpg,7,0,0
utkface,utkface_002914,data/raw/utkface/utkface_002914.jpg,3,0,0
utkface,utkface_002407,data/raw/utkface/utkface_002407.jpg,0,0,3
utkface,utkface_003560,data/raw/utkface/utkface_003560.jpg,3,0,3
utkface,utkface_008427,data/raw/utkface/utkface_008427.jpg,7,0,0
utkface,utkface_006883,data/raw/utkface/utkface_006883.jpg,6,1,0
utkface,utkface_008849,data/raw/utkface/utkface_008849.jpg,8,0,2
utkface,utkface_002591,data/raw/utkface/utkface_002591.jpg,3,0,3
utkface,utkface_009183,data/raw/utkface/utkface_009183.jpg,1,1,0
utkface,utkface_009706,data/raw/utkface/utkface_009706.jpg,1,0,0
utkface,utkface_006478,data/raw/utkface/utkface_006478.jpg,5,0,1
utkface,utkface_009809,data/raw/utkface/utkface_009809.jpg,1,0,2
utkface,utkface_004632,data/raw/utkface/utkface_004632.jpg,4,0,2
utkface,utkface_006142,data/raw/utkface/utkface_006142.jpg,5,1,0
utkface,utkface_000829,data/raw/utkface/utkface_000829.jpg,2,0,0
utkface,utkface_007748,data/raw/utkface/utkface_007748.jpg,6,1,0
utkface,utkface_007349,data/raw/utkface/utkface_007349.jpg,6,1,2
utkface,utkface_009707,data/raw/utkface/utkface_009707.jpg,1,0,0
utkface,utkface_005755,data/raw/utkface/utkface_005755.jpg,1,0,0
utkface,utkface_008797,data/raw/utkface/utkface_008797.jpg,8,1,2
utkface,utkface_001877,data/raw/utkface/utkface_001877.jpg,0,1,3
utkface,utkface_003940,data/raw/utkface/utkface_003940.jpg,3,1,4
utkface,utkface_002378,data/raw/utkface/utkface_002378.jpg,0,0,3
utkface,utkface_002487,data/raw/utkface/utkface_002487.jpg,0,0,4
utkface,utkface_000311,data/raw/utkface/utkface_000311.jpg,2,0,3
utkface,utkface_000764,data/raw/utkface/utkface_000764.jpg,2,1,0
utkface,utkface_003003,data/raw/utkface/utkface_003003.jpg,3,1,1
utkface,utkface_003308,data/raw/utkface/utkface_003308.jpg,3,0,3
utkface,utkface_002444,data/raw/utkface/utkface_002444.jpg,0,0,3
utkface,utkface_002575,data/raw/utkface/utkface_002575.jpg,3,0,2
utkface,utkface_008274,data/raw/utkface/utkface_008274.jpg,7,1,0
utkface,utkface_008930,data/raw/utkface/utkface_008930.jpg,8,1,0
utkface,utkface_000412,data/raw/utkface/utkface_000412.jpg,2,1,0
utkface,utkface_001995,data/raw/utkface/utkface_001995.jpg,0,0,0
utkface,utkface_004075,data/raw/utkface/utkface_004075.jpg,0,1,0
utkface,utkface_005294,data/raw/utkface/utkface_005294.jpg,4,1,0
utkface,utkface_001172,data/raw/utkface/utkface_001172.jpg,2,0,3
utkface,utkface_003019,data/raw/utkface/utkface_003019.jpg,3,1,3
utkface,utkface_007127,data/raw/utkface/utkface_007127.jpg,6,0,0
utkface,utkface_001488,data/raw/utkface/utkface_001488.jpg,0,1,2
utkface,utkface_005778,data/raw/utkface/utkface_005778.jpg,1,0,1
utkface,utkface_007984,data/raw/utkface/utkface_007984.jpg,1,0,4
utkface,utkface_006563,data/raw/utkface/utkface_006563.jpg,5,0,0
utkface,utkface_007158,data/raw/utkface/utkface_007158.jpg,6,1,0
utkface,utkface_005333,data/raw/utkface/utkface_005333.jpg,4,0,0
utkface,utkface_006078,data/raw/utkface/utkface_006078.jpg,5,1,2
utkface,utkface_002891,data/raw/utkface/utkface_002891.jpg,3,0,4
utkface,utkface_004040,data/raw/utkface/utkface_004040.jpg,3,0,4
utkface,utkface_009533,data/raw/utkface/utkface_009533.jpg,8,0,0
utkface,utkface_003087,data/raw/utkface/utkface_003087.jpg,3,0,2
utkface,utkface_001883,data/raw/utkface/utkface_001883.jpg,0,1,3
utkface,utkface_003086,data/raw/utkface/utkface_003086.jpg,3,0,2
utkface,utkface_002129,data/raw/utkface/utkface_002129.jpg,0,0,0
utkface,utkface_008094,data/raw/utkface/utkface_008094.jpg,7,0,0
utkface,utkface_009749,data/raw/utkface/utkface_009749.jpg,1,0,0
utkface,utkface_004464,data/raw/utkface/utkface_004464.jpg,0,0,3
utkface,utkface_007729,data/raw/utkface/utkface_007729.jpg,6,0,0
utkface,utkface_000625,data/raw/utkface/utkface_000625.jpg,2,0,0
utkface,utkface_001739,data/raw/utkface/utkface_001739.jpg,0,1,2
utkface,utkface_001431,data/raw/utkface/utkface_001431.jpg,0,1,2
utkface,utkface_001983,data/raw/utkface/utkface_001983.jpg,0,0,0
utkface,utkface_005984,data/raw/utkface/utkface_005984.jpg,5,0,2
utkface,utkface_005387,data/raw/utkface/utkface_005387.jpg,4,1,0
utkface,utkface_008015,data/raw/utkface/utkface_008015.jpg,7,1,0
utkface,utkface_009251,data/raw/utkface/utkface_009251.jpg,1,0,0
utkface,utkface_004824,data/raw/utkface/utkface_004824.jpg,4,0,0
utkface,utkface_000270,data/raw/utkface/utkface_000270.jpg,2,0,0
utkface,utkface_008885,data/raw/utkface/utkface_008885.jpg,8,0,0
utkface,utkface_001997,data/raw/utkface/utkface_001997.jpg,0,0,0
utkface,utkface_002739,data/raw/utkface/utkface_002739.jpg,3,0,4
utkface,utkface_000617,data/raw/utkface/utkface_000617.jpg,2,0,0
utkface,utkface_009004,data/raw/utkface/utkface_009004.jpg,8,1,0
utkface,utkface_002713,data/raw/utkface/utkface_002713.jpg,3,0,3
utkface,utkface_008058,data/raw/utkface/utkface_008058.jpg,7,0,0
utkface,utkface_006318,data/raw/utkface/utkface_006318.jpg,5,1,4
utkface,utkface_002107,data/raw/utkface/utkface_002107.jpg,0,0,0
utkface,utkface_003482,data/raw/utkface/utkface_003482.jpg,3,0,1
utkface,utkface_009558,data/raw/utkface/utkface_009558.jpg,8,0,3
utkface,utkface_003968,data/raw/utkface/utkface_003968.jpg,3,0,0
utkface,utkface_009143,data/raw/utkface/utkface_009143.jpg,8,1,1
utkface,utkface_003205,data/raw/utkface/utkface_003205.jpg,3,1,3
utkface,utkface_002004,data/raw/utkface/utkface_002004.jpg,0,0,0
utkface,utkface_001001,data/raw/utkface/utkface_001001.jpg,2,0,4
utkface,utkface_005792,data/raw/utkface/utkface_005792.jpg,1,0,2
utkface,utkface_006125,data/raw/utkface/utkface_006125.jpg,5,0,3
utkface,utkface_009941,data/raw/utkface/utkface_009941.jpg,8,0,0
utkface,utkface_006889,data/raw/utkface/utkface_006889.jpg,6,1,0
utkface,utkface_004599,data/raw/utkface/utkface_004599.jpg,4,1,4
utkface,utkface_007661,data/raw/utkface/utkface_007661.jpg,6,1,0
utkface,utkface_004046,data/raw/utkface/utkface_004046.jpg,0,1,0
utkface,utkface_008100,data/raw/utkface/utkface_008100.jpg,7,0,0
utkface,utkface_008205,data/raw/utkface/utkface_008205.jpg,7,1,0
utkface,utkface_006124,data/raw/utkface/utkface_006124.jpg,5,0,2
utkface,utkface_008553,data/raw/utkface/utkface_008553.jpg,7,1,0
utkface,utkface_003428,data/raw/utkface/utkface_003428.jpg,3,1,4
utkface,utkface_007681,data/raw/utkface/utkface_007681.jpg,6,1,0
utkface,utkface_007764,data/raw/utkface/utkface_007764.jpg,6,1,0
utkface,utkface_009742,data/raw/utkface/utkface_009742.jpg,1,0,0
utkface,utkface_005293,data/raw/utkface/utkface_005293.jpg,4,1,0
utkface,utkface_004991,data/raw/utkface/utkface_004991.jpg,4,1,4
utkface,utkface_002332,data/raw/utkface/utkface_002332.jpg,0,0,2
utkface,utkface_003015,data/raw/utkface/utkface_003015.jpg,3,1,3
utkface,utkface_007621,data/raw/utkface/utkface_007621.jpg,6,0,0
utkface,utkface_001347,data/raw/utkface/utkface_001347.jpg,0,1,0
utkface,utkface_002225,data/raw/utkface/utkface_002225.jpg,0,0,2
utkface,utkface_005895,data/raw/utkface/utkface_005895.jpg,1,0,4
utkface,utkface_003653,data/raw/utkface/utkface_003653.jpg,3,1,3
utkface,utkface_002507,data/raw/utkface/utkface_002507.jpg,0,0,4
utkface,utkface_004910,data/raw/utkface/utkface_004910.jpg,4,0,4
utkface,utkface_008197,data/raw/utkface/utkface_008197.jpg,7,1,0
utkface,utkface_003627,data/raw/utkface/utkface_003627.jpg,3,1,0
utkface,utkface_002606,data/raw/utkface/utkface_002606.jpg,3,0,4
utkface,utkface_002092,data/raw/utkface/utkface_002092.jpg,0,0,0
utkface,utkface_001203,data/raw/utkface/utkface_001203.jpg,2,1,3
utkface,utkface_005655,data/raw/utkface/utkface_005655.jpg,1,1,2
utkface,utkface_006096,data/raw/utkface/utkface_006096.jpg,5,0,0
utkface,utkface_007711,data/raw/utkface/utkface_007711.jpg,6,1,2
utkface,utkface_004569,data/raw/utkface/utkface_004569.jpg,4,1,0
utkface,utkface_000793,data/raw/utkface/utkface_000793.jpg,2,1,1
utkface,utkface_007267,data/raw/utkface/utkface_007267.jpg,6,0,0
utkface,utkface_005638,data/raw/utkface/utkface_005638.jpg,1,1,0
utkface,utkface_008056,data/raw/utkface/utkface_008056.jpg,7,0,0
utkface,utkface_004131,data/raw/utkface/utkface_004131.jpg,0,1,2
utkface,utkface_002716,data/raw/utkface/utkface_002716.jpg,3,0,3
utkface,utkface_007454,data/raw/utkface/utkface_007454.jpg,6,1,0
utkface,utkface_005304,data/raw/utkface/utkface_005304.jpg,4,1,0
utkface,utkface_001563,data/raw/utkface/utkface_001563.jpg,0,1,2
utkface,utkface_000775,data/raw/utkface/utkface_000775.jpg,2,1,0
utkface,utkface_008028,data/raw/utkface/utkface_008028.jpg,7,1,0
utkface,utkface_001103,data/raw/utkface/utkface_001103.jpg,2,0,0
utkface,utkface_004490,data/raw/utkface/utkface_004490.jpg,0,0,3
utkface,utkface_003031,data/raw/utkface/utkface_003031.jpg,3,1,4
utkface,utkface_008972,data/raw/utkface/utkface_008972.jpg,8,1,0
utkface,utkface_006298,data/raw/utkface/utkface_006298.jpg,5,1,0
utkface,utkface_001712,data/raw/utkface/utkface_001712.jpg,0,1,2
utkface,utkface_001857,data/raw/utkface/utkface_001857.jpg,0,1,3
utkface,utkface_008173,data/raw/utkface/utkface_008173.jpg,7,0,0
utkface,utkface_006511,data/raw/utkface/utkface_006511.jpg,5,1,0
utkface,utkface_003444,data/raw/utkface/utkface_003444.jpg,3,0,0
utkface,utkface_003208,data/raw/utkface/utkface_003208.jpg,3,1,3
utkface,utkface_006198,data/raw/utkface/utkface_006198.jpg,5,0,0
utkface,utkface_002808,data/raw/utkface/utkface_002808.jpg,3,0,0
utkface,utkface_006452,data/raw/utkface/utkface_006452.jpg,5,1,3
utkface,utkface_009229,data/raw/utkface/utkface_009229.jpg,1,0,0
utkface,utkface_002066,data/raw/utkface/utkface_002066.jpg,0,0,0
utkface,utkface_007586,data/raw/utkface/utkface_007586.jpg,6,1,0
utkface,utkface_003498,data/raw/utkface/utkface_003498.jpg,3,0,2
utkface,utkface_001665,data/raw/utkface/utkface_001665.jpg,0,1,2
utkface,utkface_006283,data/raw/utkface/utkface_006283.jpg,5,0,1
utkface,utkface_001493,data/raw/utkface/utkface_001493.jpg,0,1,2
utkface,utkface_005213,data/raw/utkface/utkface_005213.jpg,4,1,3
utkface,utkface_001367,data/raw/utkface/utkface_001367.jpg,0,1,0
